actual_entry_allocation_pnl_at_observed_state,authoritative_realized_pnl_sum,basket_buy_budget_usd,basket_key,bucket_count,city,closed_yes_asset_count,counterfactual_status,equal_dollar_basket_pnl_at_observed_state,equal_payout_basket_pnl_at_observed_state,main_bucket_label,single_main_bucket_pnl_at_observed_state,state_model_valid,unit,weather_date,weather_metric,winner_bucket_labels
nan,-0.8699999999999999,1.1099999999999999,London|2026-01-25|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,9°C,nan,False,C,2026-01-25,high,
nan,-0.8699999999999999,0.87,New York City|2026-01-25|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,between 18-19°F,nan,False,F,2026-01-25,high,
nan,-0.7,0.7000000000000001,Seattle|2026-01-25|high|F,1,Seattle,1,not_evaluable_overlap_or_single,nan,nan,between 46-47°F,nan,False,F,2026-01-25,high,
nan,1.758942,1.6899989999552034,Atlanta|2026-01-27|high|F,1,Atlanta,1,not_evaluable_overlap_or_single,nan,nan,between 42-43°F,nan,False,F,2026-01-27,high,between 42-43°F
-8.019614997232704,2.5246139999999997,8.019614997232704,Ankara|2026-01-31|high|C,2,Ankara,2,winner_outside_visible_yes_basket,-8.019614997232704,-8.019614997232704,11°C or higher,-8.019614997232704,True,C,2026-01-31,high,
2.689655000559789,-6.570917999999999,9.999998999440212,London|2026-01-31|high|C,2,London,2,winner_in_basket,-0.9359600393353347,7.850708310407995,11°C or higher,8.128078920769543,True,C,2026-01-31,high,11°C or higher
nan,-0.990649,0.9999990001521372,Buenos Aires|2026-02-01|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,35°C,nan,False,C,2026-02-01,high,
nan,-0.999963,0.9999990012759068,Seoul|2026-02-01|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,-1°C,nan,False,C,2026-02-01,high,
nan,1.384,1.44,Atlanta|2026-02-02|high|F,1,Atlanta,1,not_evaluable_overlap_or_single,nan,nan,50°F or higher,nan,False,F,2026-02-02,high,50°F or higher
nan,-0.075,0.1,London|2026-02-03|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,9°C,nan,False,C,2026-02-03,high,
nan,-0.052,2.3920000000000003,New York City|2026-02-03|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,between 32-33°F,nan,False,F,2026-02-03,high,between 32-33°F
nan,-0.0638,0.11599999999999999,Toronto|2026-02-03|high|C,1,Toronto,1,not_evaluable_overlap_or_single,nan,nan,-6°C or below,nan,False,C,2026-02-03,high,
nan,-0.33000000000000007,0.99,Chicago|2026-02-04|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,23°F or below,nan,False,F,2026-02-04,high,
nan,22.9612,1.0,Dallas|2026-02-04|high|F,1,Dallas,1,not_evaluable_overlap_or_single,nan,nan,between 52-53°F,nan,False,F,2026-02-04,high,
nan,4.7517,0.30329999999999996,Miami|2026-02-04|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 76-77°F,nan,False,F,2026-02-04,high,
nan,-1.0,2.0,Buenos Aires|2026-02-05|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,32°C,nan,False,C,2026-02-05,high,
nan,-2.0,2.0,Seoul|2026-02-05|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,5°C,nan,False,C,2026-02-05,high,
nan,34.75,2.0,New York City|2026-02-06|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,between 26-27°F,nan,False,F,2026-02-06,high,
nan,-2.0,2.0,Seoul|2026-02-06|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,-5°C,nan,False,C,2026-02-06,high,
nan,-1.085,2.0,Toronto|2026-02-06|high|C,1,Toronto,1,not_evaluable_overlap_or_single,nan,nan,1°C,nan,False,C,2026-02-06,high,
nan,8.33,0.17,Miami|2026-02-07|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 74-75°F,nan,False,F,2026-02-07,high,
nan,49.0,1.0,Buenos Aires|2026-02-08|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,35°C,nan,False,C,2026-02-08,high,
nan,0.6265509999999999,9.87,London|2026-02-08|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,11°C,nan,False,C,2026-02-08,high,11°C
nan,33.544,1.0,Miami|2026-02-08|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 68-69°F,nan,False,F,2026-02-08,high,
nan,28.258153,1.0,New York City|2026-02-08|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,between 22-23°F,nan,False,F,2026-02-08,high,
nan,-1.0,1.0,Wellington|2026-02-08|high|C,1,Wellington,1,not_evaluable_overlap_or_single,nan,nan,18°C,nan,False,C,2026-02-08,high,
nan,-1.0,1.0,Ankara|2026-02-09|high|C,1,Ankara,1,not_evaluable_overlap_or_single,nan,nan,7°C,nan,False,C,2026-02-09,high,
nan,9.6,0.4,Buenos Aires|2026-02-09|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,35°C,nan,False,C,2026-02-09,high,
nan,42.0616,0.8584,London|2026-02-09|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,9°C,nan,False,C,2026-02-09,high,9°C
nan,36.705087,1.0,Miami|2026-02-09|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 70-71°F,nan,False,F,2026-02-09,high,
-3.4267,157.38989299999997,3.4267,New York City|2026-02-09|high|F,2,New York City,2,winner_outside_visible_yes_basket,-3.4267,-3.4267,between 26-27°F,-3.4267,True,F,2026-02-09,high,
-2.0,48.5,2.0,Seoul|2026-02-09|high|C,2,Seoul,2,winner_outside_visible_yes_basket,-2.0,-2.0,4°C,-2.0,True,C,2026-02-09,high,
nan,-0.09999999999999999,1.0,Toronto|2026-02-09|high|C,1,Toronto,1,not_evaluable_overlap_or_single,nan,nan,-9°C,nan,False,C,2026-02-09,high,
-2.0,48.0,2.0,Ankara|2026-02-10|high|C,2,Ankara,2,winner_outside_visible_yes_basket,-2.0,-2.0,3°C,-2.0,True,C,2026-02-10,high,
-2.52,72.61065500000001,2.52,Dallas|2026-02-10|high|F,3,Dallas,3,winner_outside_visible_yes_basket,-2.52,-2.52,between 62-63°F,-2.52,True,F,2026-02-10,high,
nan,39.990174,0.816126,Miami|2026-02-10|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 72-73°F,nan,False,F,2026-02-10,high,
nan,-1.0,1.0,Seoul|2026-02-10|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,2°C,nan,False,C,2026-02-10,high,
-3.4588,83.0112,3.4588,Ankara|2026-02-11|high|C,3,Ankara,3,winner_outside_visible_yes_basket,-3.4588,-3.4588,4°C,-3.4588,True,C,2026-02-11,high,
-3.0,146.1806,3.0,London|2026-02-11|high|C,3,London,3,winner_outside_visible_yes_basket,-3.0,-3.0,8°C or below,-3.0,True,C,2026-02-11,high,
-3.5771360000000003,70.14625799999999,3.5771360000000003,New York City|2026-02-11|high|F,3,New York City,3,winner_outside_visible_yes_basket,-3.5771360000000003,-3.5771360000000003,between 34-35°F,-3.5771360000000003,True,F,2026-02-11,high,
nan,41.15048600000001,4.999998996407598,Seoul|2026-02-11|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,6°C or higher,nan,False,C,2026-02-11,high,
nan,29.04,1.0,Toronto|2026-02-11|high|C,1,Toronto,1,not_evaluable_overlap_or_single,nan,nan,2°C or higher,nan,False,C,2026-02-11,high,
nan,-0.7,1.0,Wellington|2026-02-11|high|C,1,Wellington,1,not_evaluable_overlap_or_single,nan,nan,19°C,nan,False,C,2026-02-11,high,
nan,48.92770000000001,1.144602,Chicago|2026-02-12|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,29°F or below,nan,False,F,2026-02-12,high,
nan,49.0,1.0,Dallas|2026-02-12|high|F,1,Dallas,1,not_evaluable_overlap_or_single,nan,nan,69°F or below,nan,False,F,2026-02-12,high,
nan,48.99755,1.0,Miami|2026-02-12|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,86°F or higher,nan,False,F,2026-02-12,high,
nan,-0.5,1.0,Atlanta|2026-02-13|high|F,1,Atlanta,1,not_evaluable_overlap_or_single,nan,nan,between 54-55°F,nan,False,F,2026-02-13,high,
-2.0,3.5797,2.0,Dallas|2026-02-13|high|F,2,Dallas,2,winner_outside_visible_yes_basket,-2.0,-2.0,between 64-65°F,-2.0,True,F,2026-02-13,high,
-2.999705,47.80006,2.999705,Seattle|2026-02-13|high|F,2,Seattle,2,winner_outside_visible_yes_basket,-2.999705,-2.999705,between 40-41°F,-2.999705,True,F,2026-02-13,high,
-2.5,122.4951,2.5,Seoul|2026-02-13|high|C,2,Seoul,2,winner_outside_visible_yes_basket,-2.5,-2.5,4°C,-2.5,True,C,2026-02-13,high,
nan,14.29,1.0,Ankara|2026-02-14|high|C,1,Ankara,1,not_evaluable_overlap_or_single,nan,nan,9°C,nan,False,C,2026-02-14,high,
nan,137.151295,6.738940000855999,London|2026-02-14|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,8°C,nan,False,C,2026-02-14,high,
1172.6507020001761,1009.87915,19.229297999824002,Seoul|2026-02-14|high|C,3,Seoul,3,winner_in_basket,475.11474270488486,152.95798376953005,11°C or higher,1463.8028241143024,True,C,2026-02-14,high,11°C or higher
1.6661339999999996,1.6661480000000002,215.340866,Buenos Aires|2026-02-15|high|C,2,Buenos Aires,2,winner_in_basket,-106.33114662137717,0.49338316726607445,30°C,2.678572757245661,True,C,2026-02-15,high,30°C
nan,49.0,1.0,Chicago|2026-02-15|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,between 42-43°F,nan,False,F,2026-02-15,high,
-10.7656680005,155.12068599999998,10.7656680005,London|2026-02-15|high|C,4,London,4,winner_outside_visible_yes_basket,-10.7656680005,-10.7656680005,6°C,-10.7656680005,True,C,2026-02-15,high,
nan,-2.480525,2.488,Sao Paulo|2026-02-15|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,33°C,nan,False,C,2026-02-15,high,
-2.999958,146.997942,2.999958,Seoul|2026-02-15|high|C,2,Seoul,2,winner_outside_visible_yes_basket,-2.999958,-2.999958,1°C or below,-2.999958,True,C,2026-02-15,high,
nan,18.6731,1.1919,Toronto|2026-02-15|high|C,1,Toronto,1,not_evaluable_overlap_or_single,nan,nan,2°C,nan,False,C,2026-02-15,high,
38.372099000000006,87.85528,21.627900999999998,Buenos Aires|2026-02-16|high|C,4,Buenos Aires,4,winner_in_basket,17.935332536585367,30.90055598581107,32°C,-21.627900999999998,True,C,2026-02-16,high,33°C
4.405640997989856,10.995568999999998,35.594359002010144,London|2026-02-16|high|C,4,London,4,winner_in_basket,-6.889230774582604,43.10310568327527,8°C,-35.594359002010144,True,C,2026-02-16,high,10°C
nan,12.0,3.0,New York City|2026-02-16|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,between 36-37°F,nan,False,F,2026-02-16,high,
nan,-1.0,1.0,Paris|2026-02-16|high|C,1,Paris,1,not_evaluable_overlap_or_single,nan,nan,9°C,nan,False,C,2026-02-16,high,
-3.776931000000001,-4.6022,22.446931000000003,Buenos Aires|2026-02-17|high|C,3,Buenos Aires,3,winner_in_basket,-8.590800753086421,3.3541391149425266,31°C,19.121459740740743,True,C,2026-02-17,high,31°C
nan,2.2788,6.617,London|2026-02-17|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,8°C,nan,False,C,2026-02-17,high,
nan,75.32742,3.876461,Paris|2026-02-17|high|C,1,Paris,1,not_evaluable_overlap_or_single,nan,nan,12°C or higher,nan,False,C,2026-02-17,high,
nan,-20.019813,20.02,Sao Paulo|2026-02-17|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,33°C,nan,False,C,2026-02-17,high,
nan,34.95621,0.99,Toronto|2026-02-17|high|C,1,Toronto,1,not_evaluable_overlap_or_single,nan,nan,0°C,nan,False,C,2026-02-17,high,
nan,0.8517649999999999,2.46638,Buenos Aires|2026-02-18|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,36°C,nan,False,C,2026-02-18,high,
nan,62.266168,2.729832,London|2026-02-18|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,8°C,nan,False,C,2026-02-18,high,
-2.1500000000000004,6.78,7.9,Sao Paulo|2026-02-18|high|C,3,Sao Paulo,3,winner_in_basket,-3.7854166666666673,2.648804913873681,31°C,4.44375,True,C,2026-02-18,high,31°C
nan,-0.9,1.0,Seoul|2026-02-18|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,7°C,nan,False,C,2026-02-18,high,
-3.016,-2.466,3.016,Ankara|2026-02-19|high|C,2,Ankara,2,winner_outside_visible_yes_basket,-3.016,-3.016,6°C,-3.016,True,C,2026-02-19,high,
-7.790600000000001,2.9622,17.0206,Buenos Aires|2026-02-19|high|C,3,Buenos Aires,3,winner_in_basket,-10.645843445692885,-2.5357032875855996,32°C,2.103669662921348,True,C,2026-02-19,high,32°C
-4.489228000000001,5.294851,10.489228,Dallas|2026-02-19|high|F,3,Dallas,3,winner_in_basket,1.9979481904761904,14.191308470588233,between 80-81°F,-10.489228,True,F,2026-02-19,high,between 78-79°F
nan,-4.737784,7.5725999999999996,Miami|2026-02-19|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 84-85°F,nan,False,F,2026-02-19,high,
nan,-0.6606,2.4956,New York City|2026-02-19|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,between 38-39°F,nan,False,F,2026-02-19,high,
nan,-0.175,0.25,Sao Paulo|2026-02-19|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,33°C or higher,nan,False,C,2026-02-19,high,
nan,-0.46,0.45999999999999996,Seoul|2026-02-19|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,3°C,nan,False,C,2026-02-19,high,
nan,-4.75,5.0,Buenos Aires|2026-02-20|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,32°C,nan,False,C,2026-02-20,high,
-4.153689997173478,-4.153412,4.153689997173478,Miami|2026-02-20|high|F,2,Miami,2,winner_outside_visible_yes_basket,-4.153689997173478,-4.153689997173478,between 84-85°F,-4.153689997173478,True,F,2026-02-20,high,
14.96999699891159,16.388369,40.89999900108841,Sao Paulo|2026-02-20|high|C,3,Sao Paulo,3,winner_in_basket,4.6605128752961065,49.613090889151415,32°C,95.78153662806514,True,C,2026-02-20,high,32°C
31.90909899222919,39.048266,18.088547007770813,Seoul|2026-02-20|high|C,2,Seoul,2,winner_in_basket,42.20660888035246,82.45056202897754,8°C,-18.088547007770813,True,C,2026-02-20,high,11°C or higher
-6.194309999117,-6.0143,6.194309999117,Ankara|2026-02-21|high|C,2,Ankara,2,winner_outside_visible_yes_basket,-6.194309999117,-6.194309999117,14°C,-6.194309999117,True,C,2026-02-21,high,
16.5912,17.27902,18.5888,Buenos Aires|2026-02-21|high|C,3,Buenos Aires,3,winner_in_basket,5.726276556980849,9.182807056765167,31°C,54.35642967094255,True,C,2026-02-21,high,31°C
26.0944,26.0944,3.9055999999999997,Chicago|2026-02-21|high|F,2,Chicago,2,winner_in_basket,44.91439999999999,25.024770370370366,between 30-31°F,-3.9055999999999997,True,F,2026-02-21,high,29°F or below
nan,6.4355,2.532,Dallas|2026-02-21|high|F,1,Dallas,1,not_evaluable_overlap_or_single,nan,nan,between 62-63°F,nan,False,F,2026-02-21,high,between 62-63°F
-4.625,-2.625,4.625,New York City|2026-02-21|high|F,2,New York City,2,winner_outside_visible_yes_basket,-4.625,-4.625,between 48-49°F,-4.625,True,F,2026-02-21,high,
-9.1461,-7.121599,9.1461,Sao Paulo|2026-02-21|high|C,2,Sao Paulo,2,winner_outside_visible_yes_basket,-9.1461,-9.1461,31°C or higher,-9.1461,True,C,2026-02-21,high,
nan,0.575155,10.6,Buenos Aires|2026-02-22|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,32°C,nan,False,C,2026-02-22,high,
-16.459,3.613249,16.459,London|2026-02-22|high|C,2,London,2,winner_outside_visible_yes_basket,-16.459,-16.459,15°C,-16.459,True,C,2026-02-22,high,
36.2763,33.763125,23.6937,Miami|2026-02-22|high|F,3,Miami,3,winner_in_basket,13.915347619047623,58.07748686868687,between 88-89°F,89.13344285714285,True,F,2026-02-22,high,between 88-89°F
-10.060429999484477,86.467439,27.560429999484477,Sao Paulo|2026-02-22|high|C,4,Sao Paulo,4,winner_in_basket,-20.230528403876903,-2.113353618248606,27°C,1.759176382945821,True,C,2026-02-22,high,27°C
-2.88,-1.2,2.88,Ankara|2026-02-23|high|C,2,Ankara,2,winner_outside_visible_yes_basket,-2.88,-2.88,6°C,-2.88,True,C,2026-02-23,high,
nan,-2.02941,3.75,Atlanta|2026-02-23|high|F,1,Atlanta,1,not_evaluable_overlap_or_single,nan,nan,between 42-43°F,nan,False,F,2026-02-23,high,
nan,0.14826,0.447,Dallas|2026-02-23|high|F,1,Dallas,1,not_evaluable_overlap_or_single,nan,nan,between 62-63°F,nan,False,F,2026-02-23,high,
nan,14.584045,19.6678,New York City|2026-02-23|high|F,1,New York City,1,not_evaluable_overlap_or_single,nan,nan,36°F or higher,nan,False,F,2026-02-23,high,36°F or higher
nan,-1.144,1.1440000000000001,Sao Paulo|2026-02-23|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,28°C,nan,False,C,2026-02-23,high,
nan,48.850011,0.996939,Wellington|2026-02-23|high|C,1,Wellington,1,not_evaluable_overlap_or_single,nan,nan,16°C,nan,False,C,2026-02-23,high,
1.1173759996073507,17.078573000000002,19.99171200039265,Ankara|2026-02-24|high|C,4,Ankara,4,winner_in_basket,-9.707982939552995,5.941964342745436,8°C,21.143204242965968,True,C,2026-02-24,high,8°C
nan,-13.958779,13.960512,Buenos Aires|2026-02-24|high|C,1,Buenos Aires,1,not_evaluable_overlap_or_single,nan,nan,35°C,nan,False,C,2026-02-24,high,
nan,-1.912,1.9120000000000001,Ankara|2026-02-25|high|C,1,Ankara,1,not_evaluable_overlap_or_single,nan,nan,5°C,nan,False,C,2026-02-25,high,
19.72555,29.384169000000007,14.71445,London|2026-02-25|high|C,3,London,3,winner_in_basket,9.80963333333333,12.557835249624969,19°C,58.8578,True,C,2026-02-25,high,19°C
nan,-0.82415,1.0,Sao Paulo|2026-02-25|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,30°C,nan,False,C,2026-02-25,high,
-15.699658000000001,-15.698674,15.699658000000001,Seoul|2026-02-25|high|C,3,Seoul,3,winner_outside_visible_yes_basket,-15.699658000000001,-15.699658000000001,14°C or higher,-15.699658000000001,True,C,2026-02-25,high,
nan,1.4,2.4,Ankara|2026-02-26|high|C,1,Ankara,1,not_evaluable_overlap_or_single,nan,nan,3°C,nan,False,C,2026-02-26,high,
31.234141,30.113265,11.165859,Buenos Aires|2026-02-26|high|C,3,Buenos Aires,3,winner_in_basket,11.011039145025292,34.816310930069925,29°C,55.364835435075875,True,C,2026-02-26,high,29°C
80.058819,68.897754,23.981181,Chicago|2026-02-26|high|F,2,Chicago,2,winner_in_basket,44.26621824941599,83.48764053077636,between 40-41°F,112.51361749883199,True,F,2026-02-26,high,between 40-41°F
nan,-8.600238,8.600309,Paris|2026-02-26|high|C,1,Paris,1,not_evaluable_overlap_or_single,nan,nan,20°C,nan,False,C,2026-02-26,high,
-9.235020995082635,3.9440890000000004,141.97502099508264,Buenos Aires|2026-02-27|high|C,5,Buenos Aires,5,winner_in_basket,-111.2906392124501,-35.66168888314708,29°C,11.44688791808008,True,C,2026-02-27,high,29°C
nan,-0.086111,0.28300000000000003,Chicago|2026-02-27|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,between 56-57°F,nan,False,F,2026-02-27,high,
nan,-0.7725220000000002,9.749,Miami|2026-02-27|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 84-85°F,nan,False,F,2026-02-27,high,
79.93427900036173,64.655565,78.91072099963827,Buenos Aires|2026-02-28|high|C,3,Buenos Aires,3,winner_in_basket,-10.783225702755672,91.99281678006656,32°C,125.47176489100957,True,C,2026-02-28,high,32°C
194.313,63.803764,15.687000000000001,Dallas|2026-02-28|high|F,2,Dallas,2,winner_in_basket,123.90071186440677,68.5654296675192,between 82-83°F,263.48842372881353,True,F,2026-02-28,high,between 82-83°F
34.888316999999994,36.137498,55.911683000000004,Sao Paulo|2026-02-28|high|C,2,Sao Paulo,2,winner_in_basket,4.101519013372041,59.70213192649745,25°C,64.11472102674409,True,C,2026-02-28,high,25°C
-73.95790300010083,-43.318019,73.95790300010083,Buenos Aires|2026-03-01|high|C,3,Buenos Aires,3,winner_outside_visible_yes_basket,-73.95790300010083,-73.95790300010083,33°C,-73.95790300010083,True,C,2026-03-01,high,
nan,-1.1,1.0999999999999999,London|2026-03-01|high|C,1,London,1,not_evaluable_overlap_or_single,nan,nan,11°C,nan,False,C,2026-03-01,high,
nan,-1.0281,1.0281,Miami|2026-03-01|high|F,1,Miami,1,not_evaluable_overlap_or_single,nan,nan,between 76-77°F,nan,False,F,2026-03-01,high,
-17.0,10.997290000000001,17.0,Seoul|2026-03-01|high|C,2,Seoul,2,winner_outside_visible_yes_basket,-17.0,-17.0,11°C,-17.0,True,C,2026-03-01,high,
-4.011100000000001,-0.752729,4.011100000000001,Wellington|2026-03-01|high|C,2,Wellington,2,winner_outside_visible_yes_basket,-4.011100000000001,-4.011100000000001,18°C,-4.011100000000001,True,C,2026-03-01,high,
3.2108999999999988,2.536522,16.7891,Ankara|2026-03-02|high|C,3,Ankara,3,winner_in_basket,-5.540121775544387,7.3897792652471885,12°C,16.957834673366836,True,C,2026-03-02,high,12°C
59.81117799939077,54.024995999999994,40.628822000609226,Buenos Aires|2026-03-02|high|C,3,Buenos Aires,3,winner_in_basket,78.27856642034928,131.97631149698483,32°C,-40.628822000609226,True,C,2026-03-02,high,31°C
nan,0.765403,1.23001,Chicago|2026-03-02|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,between 44-45°F,nan,False,F,2026-03-02,high,
33.306762000836,41.016627,21.693237999163998,London|2026-03-02|high|C,3,London,3,winner_in_basket,16.147805132901333,70.17313105244624,16°C,91.829891397032,True,C,2026-03-02,high,16°C
5.744,-1.6059999999999999,19.256,New York City|2026-03-02|high|F,3,New York City,3,winner_in_basket,-9.81678431372549,4.6348188585607915,between 32-33°F,9.061647058823528,True,F,2026-03-02,high,between 32-33°F
10.960549998287,15.360002999999999,39.179450001713,Paris|2026-03-02|high|C,3,Paris,3,winner_in_basket,6.201453410438354,15.72539430613665,17°C,96.96326023474106,True,C,2026-03-02,high,17°C
nan,-4.6,4.6,Sao Paulo|2026-03-02|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,24°C,nan,False,C,2026-03-02,high,
nan,0.39999999999999997,5.7024,Seattle|2026-03-02|high|F,1,Seattle,1,not_evaluable_overlap_or_single,nan,nan,between 60-61°F,nan,False,F,2026-03-02,high,
nan,19.151258,29.4,Seoul|2026-03-02|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,6°C,nan,False,C,2026-03-02,high,6°C
-28.884272997890008,78.60149100000001,66.52427299789001,Buenos Aires|2026-03-03|high|C,8,Buenos Aires,8,winner_in_basket,-35.25587095442623,41.405624072135495,28°C,-66.52427299789001,True,C,2026-03-03,high,29°C
nan,-0.135,0.13499999999999998,Chicago|2026-03-03|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,between 36-37°F,nan,False,F,2026-03-03,high,
-9.145489999999999,-0.9761639999999999,9.145489999999999,London|2026-03-03|high|C,2,London,2,winner_outside_visible_yes_basket,-9.145489999999999,-9.145489999999999,15°C,-9.145489999999999,True,C,2026-03-03,high,
-7.513999999999999,-6.01,7.513999999999999,New York City|2026-03-03|high|F,3,New York City,3,winner_outside_visible_yes_basket,-7.513999999999999,-7.513999999999999,between 36-37°F,-7.513999999999999,True,F,2026-03-03,high,
-12.90928,-9.86783,12.90928,Paris|2026-03-03|high|C,3,Paris,3,winner_outside_visible_yes_basket,-12.90928,-12.90928,19°C,-12.90928,True,C,2026-03-03,high,
102.863,8.068382,5.737,Sao Paulo|2026-03-03|high|C,2,Sao Paulo,2,winner_in_basket,98.27605509181969,19.4719095690876,25°C or below,202.28911018363937,True,C,2026-03-03,high,25°C or below
nan,35.942658,28.87616300049306,Seoul|2026-03-03|high|C,1,Seoul,1,not_evaluable_overlap_or_single,nan,nan,9°C,nan,False,C,2026-03-03,high,
70.701972,64.85155400000001,29.298028000000002,Buenos Aires|2026-03-04|high|C,4,Buenos Aires,4,winner_in_basket,27.044333538461537,128.2952665102921,34°C,196.07141815384614,True,C,2026-03-04,high,34°C
nan,12.594,5.0,Chicago|2026-03-04|high|F,1,Chicago,1,not_evaluable_overlap_or_single,nan,nan,between 44-45°F,nan,False,F,2026-03-04,high,between 44-45°F
nan,-49.53426,83.26964099944917,London|2026-03-04|high|C,5,London,4,unresolved_or_partial,nan,nan,17°C,nan,True,C,2026-03-04,high,12°C or below
-15.49335799568892,35.305064,15.49335799568892,New York City|2026-03-04|high|F,2,New York City,2,winner_outside_visible_yes_basket,-15.49335799568892,-15.49335799568892,between 46-47°F,-15.49335799568892,True,F,2026-03-04,high,
53.994817003194996,53.618843000000005,46.805182996805,Paris|2026-03-04|high|C,4,Paris,4,winner_in_basket,76.3149226064875,47.93343784549846,19°C,-46.805182996805,True,C,2026-03-04,high,18°C
13.755471997800484,12.642200999999998,16.074528002199514,Sao Paulo|2026-03-04|high|C,4,Sao Paulo,4,winner_in_basket,10.716352001466344,32.92033689434204,29°C,-16.074528002199514,True,C,2026-03-04,high,26°C
nan,7.3032,0.8168110000000001,Seattle|2026-03-04|high|F,1,Seattle,1,not_evaluable_overlap_or_single,nan,nan,between 50-51°F,nan,False,F,2026-03-04,high,between 50-51°F
-31.049999999999997,-30.29967,31.049999999999997,Seoul|2026-03-04|high|C,2,Seoul,2,winner_outside_visible_yes_basket,-31.049999999999997,-31.049999999999997,10°C or higher,-31.049999999999997,True,C,2026-03-04,high,
-12.891970022453,-5.942557,12.891970022453,Buenos Aires|2026-03-05|high|C,4,Buenos Aires,4,winner_outside_visible_yes_basket,-12.891970022453,-12.891970022453,26°C,-12.891970022453,True,C,2026-03-05,high,
75.1798500010485,98.849838,22.53014999895151,Chicago|2026-03-05|high|F,3,Chicago,3,winner_in_basket,73.48835027321032,51.72486209675256,between 50-51°F,265.52535081753393,True,F,2026-03-05,high,between 50-51°F
-2.0379430001427608,-3.623261999999999,66.08794300014276,London|2026-03-05|high|C,4,London,4,winner_in_basket,12.588179619074808,47.96480343063874,19°C,-66.08794300014276,True,C,2026-03-05,high,18°C
28.59772,39.348303,21.40228,Munich|2026-03-05|high|C,5,Munich,5,winner_in_basket,9.17240571428571,17.285231526784212,13°C,-21.40228,True,C,2026-03-05,high,14°C
23.3801700012,-10.099633999999998,23.1198299988,Paris|2026-03-05|high|C,2,Paris,2,winner_in_basket,17.556374879906016,55.67136013502778,18°C,58.23257975861203,True,C,2026-03-05,high,18°C
nan,-4.928166,10.744999999368,Sao Paulo|2026-03-05|high|C,1,Sao Paulo,1,not_evaluable_overlap_or_single,nan,nan,30°C,nan,False,C,2026-03-05,high,
22.967618000697136,36.317584,46.46238199930287,Seoul|2026-03-05|high|C,6,Seoul,6,winner_in_basket,-1.4234960559317784,48.42751078216772,11°C or higher,-46.46238199930287,True,C,2026-03-05,high,10°C
