capital_at_risk_usd,city,current_zero_value_added_positions,exit_modes,has_transform_affected,no_positions,positions,realized_pnl_v2,roi_v2,sell_before_local_day_end_positions,settled_positions,unit,weather_date,weather_metric,yes_positions
21.29797617634322,Busan,0,never_sold,False,0,1,3.724576,0.17487933919923726,0,1,C,2026-04-03,high,1
5.499084999861728,Hong Kong,1,never_sold,False,0,1,-5.499,-0.9999845429081873,0,1,C,2026-04-03,high,1
1.2244152,Kuala Lumpur,0,mostly_or_fully_sold,False,0,1,4.039901,3.2994534860397033,0,1,C,2026-04-03,high,1
18.111345789700344,Milan,1,mostly_or_fully_sold|never_sold,False,0,2,23.9767,1.3238497171002719,1,2,C,2026-04-03,high,2
76.49376589216116,Seoul,0,mostly_or_fully_sold|never_sold,False,0,3,96.36899299999999,1.259828064104706,2,3,C,2026-04-03,high,3
78.45869846436838,Taipei,0,mostly_or_fully_sold|never_sold|partially_sold,False,0,3,-14.310165000000005,-0.1823910577168049,2,3,C,2026-04-03,high,3
7.645765,Wellington,1,never_sold,False,0,1,-7.6528,-1.0009201172152165,0,1,C,2026-04-03,high,1
9.883575624999999,Amsterdam,0,mostly_or_fully_sold,False,0,1,11.235226,1.1367572249440852,1,1,C,2026-04-04,high,1
10.4435344,Beijing,0,never_sold,False,0,1,-10.941112,-1.0476445598723743,0,1,C,2026-04-04,high,1
19.836591000000002,Buenos Aires,2,mostly_or_fully_sold|never_sold,False,0,3,-15.988932,-0.8060322461656844,1,3,C,2026-04-04,high,3
37.673915,Busan,0,never_sold,False,1,2,20.188643,0.535878551512366,0,2,C,2026-04-04,high,1
68.3777134620219,Chicago,0,mostly_or_fully_sold,False,1,2,82.04581300000001,1.199891146485464,2,2,F,2026-04-04,high,1
1.0814400000000002,London,0,never_sold,False,1,1,-1.14072,-1.0548158011540167,0,1,C,2026-04-04,high,0
7.45382,Los Angeles,0,mostly_or_fully_sold,False,0,1,-0.911125,-0.12223598101376205,1,1,F,2026-04-04,high,1
3.5904000000000003,Madrid,1,never_sold,False,0,1,-3.5904,-0.9999999999999999,0,1,C,2026-04-04,high,1
35.172171067709385,Milan,1,mostly_or_fully_sold|never_sold,False,0,2,38.61464599999999,1.0978749627273094,1,2,C,2026-04-04,high,2
13.2785554,Moscow,0,never_sold,False,1,2,-13.659369,-1.0286788425795172,0,2,C,2026-04-04,high,1
33.75275915742981,Paris,0,never_sold,False,1,4,-35.294433,-1.0456754908651915,0,4,C,2026-04-04,high,3
9.0944,Sao Paulo,2,never_sold,False,0,2,-9.1508,-1.006201618578466,0,2,C,2026-04-04,high,2
13.874546268527151,Seoul,0,never_sold,False,0,2,-14.500869,-1.0451418532434167,0,2,C,2026-04-04,high,2
0.6993,Taipei,1,never_sold,False,0,1,-0.6993,-1.0,0,1,C,2026-04-04,high,1
16.435169294215527,Beijing,0,mostly_or_fully_sold,False,0,2,86.708574,5.275794392365504,2,2,C,2026-04-05,high,2
11.124513887088073,Busan,0,never_sold,False,0,1,-11.570094,-1.0400538951575313,0,1,C,2026-04-05,high,1
36.442883239871755,Hong Kong,0,mostly_or_fully_sold|never_sold,False,0,3,55.78467500000001,1.5307426317730704,2,3,C,2026-04-05,high,3
8.156826999764306,Milan,1,never_sold,False,0,1,-8.2562,-1.0121828010130123,0,1,C,2026-04-05,high,1
52.789184000000006,Moscow,0,mostly_or_fully_sold,False,0,1,38.939172,0.7376354216803199,1,1,C,2026-04-05,high,1
61.48577334680031,Munich,0,mostly_or_fully_sold|never_sold|partially_sold,False,0,3,38.206739,0.6213915336886343,2,3,C,2026-04-05,high,3
57.20003963446084,Seoul,0,mostly_or_fully_sold,False,0,1,2.141946,0.03744658244449116,1,1,C,2026-04-05,high,1
49.539826064822584,Taipei,0,mostly_or_fully_sold,False,0,5,41.40148799999999,0.8357213032162523,5,5,C,2026-04-05,high,5
16.482472725416002,Tokyo,2,never_sold,False,0,2,-17.0412,-1.0338982678079873,0,2,C,2026-04-05,high,2
17.461288,Toronto,2,never_sold,False,0,4,-17.8302,-1.021127421986282,0,4,C,2026-04-05,high,4
9.926728,Wuhan,1,never_sold,False,0,1,-10.3115,-1.0387612111463111,0,1,C,2026-04-05,high,1
4.911816999995407,Atlanta,0,mostly_or_fully_sold,False,0,1,1.827892,0.3721417145634109,1,1,F,2026-04-06,high,1
19.1947492,Beijing,0,never_sold,False,0,1,-20.006668,-1.0422990053967467,0,1,C,2026-04-06,high,1
0.094347,Buenos Aires,1,never_sold,False,1,1,-0.0943,-0.9995018389561936,0,1,C,2026-04-06,high,0
17.68162514490046,Busan,1,never_sold|partially_sold,False,0,4,-10.175063,-0.5754597168877648,1,4,C,2026-04-06,high,4
5.17848,Hong Kong,0,mostly_or_fully_sold,False,0,1,1.635986,0.31592011555514354,1,1,C,2026-04-06,high,1
17.08488385200744,Istanbul,0,mostly_or_fully_sold,False,0,1,-1.098309,-0.0642854238585269,1,1,C,2026-04-06,high,1
45.42287506794755,London,0,mostly_or_fully_sold|never_sold,False,1,4,4.121941,0.09074592909044256,3,4,C,2026-04-06,high,3
9.575025199999999,Los Angeles,0,mostly_or_fully_sold,False,0,1,5.3606,0.5598523124513552,1,1,F,2026-04-06,high,1
24.195978569713322,Munich,2,never_sold|partially_sold,False,0,2,-16.5193,-0.6827291548636764,1,2,C,2026-04-06,high,2
15.8256,Paris,0,mostly_or_fully_sold,False,0,1,0.688361,0.0434966762713578,1,1,C,2026-04-06,high,1
11.6550867231279,Sao Paulo,0,mostly_or_fully_sold,False,0,2,23.126165,1.9842121769981633,2,2,C,2026-04-06,high,2
25.04114523434296,Seoul,1,never_sold|partially_sold,False,0,4,-13.853493,-0.5532292101800709,1,4,C,2026-04-06,high,4
12.998900000279509,Toronto,0,mostly_or_fully_sold,False,0,2,-5.889221,-0.45305533544171944,2,2,C,2026-04-06,high,2
24.232151024563954,Warsaw,0,mostly_or_fully_sold|never_sold,False,1,4,175.303224,7.234323681058954,3,4,C,2026-04-06,high,3
19.990230356105382,Beijing,3,never_sold,False,0,4,-20.759719999999998,-1.038493285479304,0,4,C,2026-04-07,high,4
301.66135729977543,Busan,0,mostly_or_fully_sold|never_sold|partially_sold,False,1,4,137.768549,0.4566993606114845,3,4,C,2026-04-07,high,3
29.8596661258632,Helsinki,1,mostly_or_fully_sold|never_sold,False,1,2,2.422831000000001,0.08114059245630498,1,2,C,2026-04-07,high,1
16.9116788504354,Hong Kong,0,mostly_or_fully_sold|never_sold,False,0,2,7.593914000000001,0.4490337161176929,1,2,C,2026-04-07,high,2
99.13114550227098,London,0,mostly_or_fully_sold|never_sold|partially_sold,False,0,4,50.913938,0.513601832623165,3,4,C,2026-04-07,high,4
5.4719999999999995,Moscow,0,mostly_or_fully_sold,False,0,1,32.504,5.940058479532164,1,1,C,2026-04-07,high,1
27.729,Munich,0,partially_sold,False,0,1,-16.585126,-0.5981148256338129,1,1,C,2026-04-07,high,1
18.826607999999855,Sao Paulo,0,never_sold,False,0,1,-19.213687,-1.0205602092527846,0,1,C,2026-04-07,high,1
17.231597160650374,Seoul,0,mostly_or_fully_sold|never_sold,False,0,2,48.568020000000004,2.8185443024926715,1,2,C,2026-04-07,high,2
3.8180377982596934,Shenzhen,0,never_sold,False,0,1,-3.853574,-1.0093074515282443,0,1,C,2026-04-07,high,1
145.81451167757243,Taipei,0,mostly_or_fully_sold,False,1,2,137.22864800000002,0.9411179067241426,2,2,C,2026-04-07,high,1
17.6135988,Wellington,0,mostly_or_fully_sold,False,1,1,65.694288,3.729748176164885,1,1,C,2026-04-07,high,0
56.19816992644,Ankara,0,mostly_or_fully_sold,False,0,1,30.726711,0.5467564342436667,1,1,C,2026-04-08,high,1
27.593445852442766,Beijing,1,never_sold,False,0,4,-28.742713000000002,-1.0416500046316433,0,4,C,2026-04-08,high,4
9.703925,Busan,1,never_sold,False,0,1,-9.9119,-1.02143204940269,0,1,C,2026-04-08,high,1
24.967011347365535,Dallas,1,never_sold,False,0,3,-25.830166,-1.0345718051962811,0,3,F,2026-04-08,high,3
55.15307,Hong Kong,0,mostly_or_fully_sold,False,0,2,42.814023,0.7762763342095009,2,2,C,2026-04-08,high,2
24.177868799448458,London,1,mostly_or_fully_sold|never_sold,False,0,2,124.803158,5.161875888864406,1,2,C,2026-04-08,high,2
15.019720000000001,Los Angeles,1,mostly_or_fully_sold|never_sold,False,1,3,27.811500000000002,1.8516656768568256,2,3,F,2026-04-08,high,2
17.566501879420528,Mexico City,2,never_sold,False,1,2,-17.9879,-1.0239887328434552,0,2,C,2026-04-08,high,1
11.946990234569896,Munich,1,mostly_or_fully_sold|never_sold,False,0,2,-1.43934,-0.12047720570115775,1,2,C,2026-04-08,high,2
8.66761236,Sao Paulo,0,never_sold,False,1,2,-8.589312000000001,-0.9909663288172248,0,2,C,2026-04-08,high,1
32.104510000000005,Seoul,0,never_sold|partially_sold,False,0,2,-23.759298,-0.7400610693014781,1,2,C,2026-04-08,high,2
3.9439900000000003,Taipei,0,mostly_or_fully_sold,False,0,1,16.908389,4.287127756409118,1,1,C,2026-04-08,high,1
17.044459441858894,Atlanta,0,mostly_or_fully_sold|partially_sold,False,0,2,10.891616,0.63901211048393,2,2,F,2026-04-09,high,2
25.510392518268688,Busan,0,mostly_or_fully_sold|never_sold,False,0,3,46.882801,1.837792223950531,2,3,C,2026-04-09,high,3
4.078566338,Istanbul,1,never_sold,False,0,1,-4.2827,-1.0500503473728224,0,1,C,2026-04-09,high,1
70.36994915792623,Madrid,1,never_sold|partially_sold,False,0,3,-31.589975,-0.44891285808811493,2,3,C,2026-04-09,high,3
10.879186000534,Moscow,2,mostly_or_fully_sold|never_sold,False,0,3,10.187390999999998,0.9364111432142032,1,3,C,2026-04-09,high,3
12.23271399999999,Munich,1,mostly_or_fully_sold|never_sold,False,0,2,-8.332699999999999,-0.6811816249443914,1,2,C,2026-04-09,high,2
0.9124519200000001,San Francisco,0,never_sold,False,0,1,-0.933525,-1.0230950031865789,0,1,F,2026-04-09,high,1
1.213396411669104,Seoul,1,never_sold,False,0,1,-1.2774,-1.052747467946485,0,1,C,2026-04-09,high,1
14.34330319999959,Shanghai,1,never_sold,False,0,1,-14.73,-1.0269600938227688,0,1,C,2026-04-09,high,1
46.17846077944195,Beijing,2,mostly_or_fully_sold|never_sold,False,1,5,173.168051,3.7499745135960043,2,5,C,2026-04-10,high,4
53.06308626775117,Buenos Aires,0,mostly_or_fully_sold|never_sold,False,2,5,110.31613200000001,2.0789618501147022,2,5,C,2026-04-10,high,3
8.754798371045847,Chongqing,0,mostly_or_fully_sold,False,0,1,26.078308,2.978744557527107,1,1,C,2026-04-10,high,1
1.4921992799994401,Madrid,2,never_sold,False,0,2,-1.509,-1.0112590323730528,0,2,C,2026-04-10,high,2
106.0782094786087,Moscow,0,mostly_or_fully_sold|never_sold,False,1,6,24.186769,0.22800883535725033,2,6,C,2026-04-10,high,5
2.9993480000169144,Sao Paulo,1,never_sold,False,0,1,-2.9993,-0.9999839965162715,0,1,C,2026-04-10,high,1
31.731225823085786,Seoul,0,mostly_or_fully_sold|never_sold,False,0,4,19.012525000000004,0.5991739842010012,2,4,C,2026-04-10,high,4
0.52725,Shanghai,0,mostly_or_fully_sold,False,0,1,0.53892,1.0221337126600283,1,1,C,2026-04-10,high,1
0.9401600000000001,Shenzhen,1,never_sold,False,0,1,-0.99,-1.053012253233492,0,1,C,2026-04-10,high,1
7.40659959,Taipei,0,never_sold,False,0,1,-7.578913,-1.0232648475060875,0,1,C,2026-04-10,high,1
2.0105834579999997,Atlanta,1,never_sold,False,0,1,-2.1167,-1.0527789789465183,0,1,F,2026-04-11,high,1
10.0,Beijing,1,never_sold,False,0,1,-10.0,-1.0,0,1,C,2026-04-11,high,1
10.0204305571301,Buenos Aires,0,mostly_or_fully_sold,False,0,1,-0.351791,-0.03510737367963505,1,1,C,2026-04-11,high,1
52.20460599985947,Busan,0,mostly_or_fully_sold|never_sold,False,0,2,50.890596,0.9748296156116377,1,2,C,2026-04-11,high,2
39.53496787996274,London,1,mostly_or_fully_sold|never_sold,False,1,3,142.760594,3.6109955731709205,2,3,C,2026-04-11,high,2
7.30784503282,Milan,0,never_sold,False,1,2,-7.728314,-1.0575366561950406,0,2,C,2026-04-11,high,1
30.833907351321795,Panama City,1,mostly_or_fully_sold|never_sold|partially_sold,False,1,3,-9.793016,-0.3176054169333226,2,3,C,2026-04-11,high,2
4.790082205241528,San Francisco,0,never_sold,False,0,1,-5.050217,-1.0543069583385898,0,1,F,2026-04-11,high,1
13.0,Sao Paulo,0,never_sold,False,0,1,-13.0,-1.0,0,1,C,2026-04-11,high,1
73.63398611475799,Seoul,2,never_sold|partially_sold,False,0,4,-53.48619,-0.7263791195093281,1,4,C,2026-04-11,high,4
11.414044150510032,Shanghai,1,never_sold,False,0,1,-11.8156,-1.0351808565128098,0,1,C,2026-04-11,high,1
55.126423599577436,Tokyo,0,mostly_or_fully_sold|never_sold,False,0,2,35.128994999999996,0.6372442234810471,1,2,C,2026-04-11,high,2
6.761517399928564,Amsterdam,0,mostly_or_fully_sold|never_sold,False,0,2,8.809812,1.3029341609167608,1,2,C,2026-04-12,high,2
15.497960472650345,Beijing,1,mostly_or_fully_sold|never_sold|partially_sold,False,0,4,33.538164,2.164037265366993,2,4,C,2026-04-12,high,4
59.99585746466253,Buenos Aires,0,mostly_or_fully_sold|never_sold|partially_sold,False,2,4,71.59079299999999,1.1932622688519263,3,4,C,2026-04-12,high,2
26.8543218,Cape Town,0,mostly_or_fully_sold|never_sold,False,1,2,10.67265,0.39742764980197715,1,2,C,2026-04-12,high,1
10.233149999550067,Chongqing,0,mostly_or_fully_sold,False,1,2,90.85195,8.878199772698983,2,2,C,2026-04-12,high,1
2.5515,Helsinki,1,never_sold,False,0,1,-2.6257,-1.0290809327846366,0,1,C,2026-04-12,high,1
49.88035654841214,London,0,mostly_or_fully_sold|never_sold,False,2,4,-18.084892,-0.362565411545273,3,4,C,2026-04-12,high,2
2.813825973942846,Madrid,1,never_sold,False,0,1,-2.963,-1.0530146595555536,0,1,C,2026-04-12,high,1
24.63849582541376,Milan,0,never_sold,False,1,3,-25.272298,-1.025724061203951,0,3,C,2026-04-12,high,2
29.212051810946345,Moscow,0,mostly_or_fully_sold|never_sold,False,1,4,-21.015437,-0.7194098222201937,2,4,C,2026-04-12,high,3
15.459672515607679,Munich,0,mostly_or_fully_sold|never_sold,False,0,3,73.95662,4.783841308755754,2,3,C,2026-04-12,high,3
16.760813995308204,New York City,0,mostly_or_fully_sold|never_sold,False,0,3,88.169815,5.260473329319272,2,3,F,2026-04-12,high,3
15.65,Paris,0,never_sold,False,1,1,34.35,2.194888178913738,0,1,C,2026-04-12,high,0
5.22,Sao Paulo,0,mostly_or_fully_sold,False,0,1,21.17,4.055555555555556,1,1,C,2026-04-12,high,1
314.9782009039852,Seoul,0,mostly_or_fully_sold|never_sold|transform_affected,True,2,10,106.28960599999998,0.33745067339564944,8,10,C,2026-04-12,high,8
18.35600399844209,Shanghai,0,mostly_or_fully_sold,False,0,2,-5.9511330000000005,-0.32420634689909006,2,2,C,2026-04-12,high,2
9.766401541373934,Taipei,0,mostly_or_fully_sold|never_sold,False,0,2,6.418923,0.6572454524634452,1,2,C,2026-04-12,high,2
20.497428000677928,Tokyo,0,mostly_or_fully_sold,False,0,1,-2.4408109999999996,-0.1190788912598826,1,1,C,2026-04-12,high,1
80.6163436,Warsaw,0,mostly_or_fully_sold|never_sold,False,2,3,54.352869,0.6742164996925016,2,3,C,2026-04-12,high,1
18.498632001488367,Wellington,1,transform_affected,True,1,2,-0.00140000000000029,-7.568127199285052e-05,1,2,C,2026-04-12,high,1
21.48464,Ankara,0,mostly_or_fully_sold,False,0,1,32.1436,1.496120018766896,1,1,C,2026-04-13,high,1
3.8283282800000005,Beijing,0,never_sold,False,1,1,-4.027392,-1.0519975575344336,0,1,C,2026-04-13,high,0
33.31093158433708,Buenos Aires,1,mostly_or_fully_sold|partially_sold,False,0,2,-4.5768939999999985,-0.1373991594444651,2,2,C,2026-04-13,high,2
0.6214000000000001,Busan,1,never_sold,False,0,1,-0.6214,-0.9999999999999998,0,1,C,2026-04-13,high,1
12.5,Cape Town,1,never_sold,False,0,1,-12.5,-1.0,0,1,C,2026-04-13,high,1
26.053256964987,Chongqing,0,never_sold,False,1,1,36.286379,1.392777073851661,0,1,C,2026-04-13,high,0
14.564612799294874,Istanbul,0,mostly_or_fully_sold,False,0,1,-4.061604,-0.2788679696446607,1,1,C,2026-04-13,high,1
52.5811676998384,London,0,mostly_or_fully_sold|partially_sold,False,0,2,110.67859,2.104909320991366,2,2,C,2026-04-13,high,2
0.9795,Lucknow,1,never_sold,False,0,1,-0.9795,-1.0,0,1,C,2026-04-13,high,1
1.4384909999999551,Madrid,1,never_sold,False,0,1,-1.4384,-0.9999367392636066,0,1,C,2026-04-13,high,1
67.85787246746506,Milan,0,mostly_or_fully_sold|never_sold,False,0,2,33.00560099999999,0.4863931007537079,1,2,C,2026-04-13,high,2
4.999631,Moscow,0,mostly_or_fully_sold,False,0,1,0.667148,0.13343944783124995,1,1,C,2026-04-13,high,1
262.850648533585,Seoul,0,mostly_or_fully_sold|never_sold|partially_sold,False,0,4,63.226205,0.2405404184951876,3,4,C,2026-04-13,high,4
5.9159999999999995,Taipei,0,mostly_or_fully_sold,False,0,1,87.729622,14.829212643678163,1,1,C,2026-04-13,high,1
10.766764245545712,Ankara,0,mostly_or_fully_sold,False,0,1,13.6963,1.2720906381567942,1,1,C,2026-04-14,high,1
17.74658791943948,Busan,0,never_sold,False,0,1,-18.244127,-1.0280357600468943,0,1,C,2026-04-14,high,1
46.77880274190221,Cape Town,0,mostly_or_fully_sold|never_sold,False,0,2,-15.697979,-0.3355788964205042,1,2,C,2026-04-14,high,2
42.66532297662122,Dallas,0,mostly_or_fully_sold,False,0,1,-9.153855,-0.2145502333362371,1,1,F,2026-04-14,high,1
2.76643139705408,Helsinki,1,never_sold,False,0,1,-2.8507,-1.03046112151404,0,1,C,2026-04-14,high,1
23.850870486315046,Istanbul,1,mostly_or_fully_sold|never_sold,False,0,2,83.23004,3.489601775656576,1,2,C,2026-04-14,high,2
28.64745512112,London,1,mostly_or_fully_sold|never_sold,False,0,3,22.370044999999998,0.7808737252722998,2,3,C,2026-04-14,high,3
64.61982988463421,Lucknow,0,mostly_or_fully_sold,False,1,2,-33.733359,-0.5220279759359343,2,2,C,2026-04-14,high,1
22.858368000000002,Milan,0,mostly_or_fully_sold,False,0,1,0.0,0.0,1,1,C,2026-04-14,high,1
59.819674837237024,Moscow,0,mostly_or_fully_sold|never_sold,False,1,6,-51.618905,-0.8629084852174398,2,6,C,2026-04-14,high,5
2.3170048000000003,Panama City,0,mostly_or_fully_sold,False,0,1,1.10374,0.47636500364608647,1,1,C,2026-04-14,high,1
89.84712425747362,Seoul,0,mostly_or_fully_sold,False,1,3,85.319026,0.9496021904440979,3,3,C,2026-04-14,high,2
31.3407872,Shanghai,0,mostly_or_fully_sold,False,0,1,-19.702665,-0.6286589061808887,1,1,C,2026-04-14,high,1
18.747592639727614,Taipei,0,mostly_or_fully_sold,False,0,1,27.732055000000003,1.47923285580857,1,1,C,2026-04-14,high,1
44.16263253885882,Tel Aviv,2,never_sold,False,0,3,-46.053838,-1.0428236577490506,0,3,C,2026-04-14,high,3
10.5,Warsaw,1,never_sold,False,0,1,-10.5,-1.0,0,1,C,2026-04-14,high,1
3.988359000296604,Busan,2,never_sold,False,0,2,-4.0078000000000005,-1.0048744357521353,0,2,C,2026-04-15,high,2
40.995182089426564,Chicago,0,mostly_or_fully_sold,False,1,2,1.8304109999999998,0.044649417485380496,2,2,F,2026-04-15,high,1
20.649755000607744,London,0,mostly_or_fully_sold|never_sold,False,0,2,-4.149754,-0.20095899442283302,1,2,C,2026-04-15,high,2
2.7309160459609703,London,1,never_sold,False,0,2,31.364161000000003,11.484849944906822,0,2,C,2026-04-15,low,2
8.371669705330445,Moscow,0,mostly_or_fully_sold,False,0,2,8.324851,0.9944074829779017,2,2,C,2026-04-15,high,2
14.24889,New York City,0,mostly_or_fully_sold,False,0,2,-4.7546610000000005,-0.3336864134679965,2,2,F,2026-04-15,high,2
2.0643542320144377,New York City,1,never_sold,False,0,1,-2.1672,-1.049819825682341,0,1,F,2026-04-15,low,1
30.30211169764,Sao Paulo,0,mostly_or_fully_sold|never_sold,False,1,2,64.85964799999999,2.1404332690467713,1,2,C,2026-04-15,high,1
22.66853004396962,Seoul,1,never_sold,False,0,3,-23.799267,-1.0498813533050937,0,3,C,2026-04-15,high,3
48.64855573486738,Seoul,2,mostly_or_fully_sold|never_sold,False,0,6,-8.322004,-0.1710637422692377,2,6,C,2026-04-15,low,6
5.999859,Tel Aviv,1,never_sold,False,0,1,-5.9998,-0.9999901664355778,0,1,C,2026-04-15,high,1
42.87541149431844,Tokyo,0,mostly_or_fully_sold|never_sold,False,1,3,-27.485968,-0.6410659872883612,1,3,C,2026-04-15,high,2
17.983242725000004,Tokyo,2,mostly_or_fully_sold|never_sold,False,0,3,71.6735,3.985571517664092,1,3,C,2026-04-15,low,3
73.38440688793393,Ankara,0,partially_sold,False,1,2,-50.602785,-0.6895577295770207,2,2,C,2026-04-16,high,1
112.78910380462308,Buenos Aires,0,mostly_or_fully_sold|partially_sold,False,1,3,-36.447394,-0.32314641016330226,3,3,C,2026-04-16,high,2
18.962936,Chongqing,0,never_sold,False,1,2,-19.929972,-1.050996111572596,0,2,C,2026-04-16,high,1
6.21248,Helsinki,0,mostly_or_fully_sold,False,0,1,-0.282064,-0.04540280210157618,1,1,C,2026-04-16,high,1
19.30314709060588,Istanbul,0,mostly_or_fully_sold,False,1,2,-7.987245,-0.4137794196204977,2,2,C,2026-04-16,high,1
1.1901258,Karachi,1,never_sold,False,0,1,-1.2091,-1.0159430204773312,0,1,C,2026-04-16,high,1
23.68344992,Lagos,0,never_sold,False,0,2,-24.511089,-1.0349458834247405,0,2,C,2026-04-16,high,2
108.84080642268853,London,1,mostly_or_fully_sold|never_sold|partially_sold,False,2,5,70.648801,0.649102145803955,3,5,C,2026-04-16,high,3
59.76183276237775,Madrid,0,mostly_or_fully_sold,False,1,2,93.188962,1.5593390913985798,2,2,C,2026-04-16,high,1
8.135037396567318,Moscow,1,mostly_or_fully_sold|never_sold,False,0,3,-5.988654000000001,-0.7361556816600486,1,3,C,2026-04-16,high,3
16.96491433987797,New York City,0,never_sold,False,0,1,-17.678727,-1.042075818705676,0,1,F,2026-04-16,high,1
91.13808702406341,Paris,0,mostly_or_fully_sold|never_sold|partially_sold,False,2,7,29.140816,0.3197435556476611,3,7,C,2026-04-16,high,5
80.24810677566173,Sao Paulo,0,mostly_or_fully_sold|transform_affected,True,1,3,-32.112625,-0.40016676143865576,2,3,C,2026-04-16,high,2
30.414786717434723,Seoul,0,mostly_or_fully_sold,False,0,1,36.683358,1.2061027532694133,1,1,C,2026-04-16,high,1
58.511367919597426,Wuhan,1,mostly_or_fully_sold|never_sold,False,1,3,202.565381,3.461983341055235,2,3,C,2026-04-16,high,2
10.845770801683578,Amsterdam,0,mostly_or_fully_sold,False,0,1,-11.263117,-1.0384800864731198,1,1,C,2026-04-17,high,1
39.953180717315966,Ankara,0,mostly_or_fully_sold,False,0,1,-25.116551,-0.628649598081044,1,1,C,2026-04-17,high,1
89.89329399989853,Beijing,0,never_sold|partially_sold,False,1,3,-81.941662,-0.9115436575290309,2,3,C,2026-04-17,high,2
38.374497855408,Buenos Aires,0,never_sold|partially_sold,False,0,2,-30.114067,-0.7847416561245274,1,2,C,2026-04-17,high,2
21.2625,Chongqing,0,mostly_or_fully_sold,False,1,1,0.0,0.0,1,1,C,2026-04-17,high,0
38.1954180029031,London,0,mostly_or_fully_sold,False,0,2,-30.983501999999998,-0.8111837393072922,2,2,C,2026-04-17,high,2
0.27045,Los Angeles,1,never_sold,False,0,1,-0.2852,-1.0545387317433905,0,1,F,2026-04-17,high,1
34.407855444267355,Madrid,0,mostly_or_fully_sold,False,1,2,-29.4699,-0.8564875555157547,2,2,C,2026-04-17,high,1
6.3215809,Miami,1,never_sold,False,0,1,-6.6457,-1.0512718424595342,0,1,F,2026-04-17,high,1
23.1902632,Munich,0,mostly_or_fully_sold,False,1,2,-13.964744999999999,-0.6021813930943224,2,2,C,2026-04-17,high,1
193.64631856994123,New York City,0,mostly_or_fully_sold,False,1,2,-168.500252,-0.8701443603181179,2,2,F,2026-04-17,high,1
9.800957799999999,Sao Paulo,0,never_sold,False,1,2,-10.269103,-1.047765250045256,0,2,C,2026-04-17,high,1
181.58240468575875,Tel Aviv,2,mostly_or_fully_sold|partially_sold,False,1,5,-5.9633670000000025,-0.03284110599989042,5,5,C,2026-04-17,high,4
91.14239297993913,Tokyo,1,mostly_or_fully_sold|never_sold,False,1,4,-22.829074000000002,-0.2504770091457308,3,4,C,2026-04-17,high,3
44.730823620947874,Wellington,1,mostly_or_fully_sold|never_sold,False,0,2,35.182179000000005,0.7865309903107586,1,2,C,2026-04-17,high,2
17.467531999999984,Wuhan,0,mostly_or_fully_sold,False,1,2,-7.226100000000001,-0.4136875203663578,2,2,C,2026-04-17,high,1
3.128310033063844,Amsterdam,0,never_sold,False,0,2,-3.205362,-1.0246305404904807,0,2,C,2026-04-18,high,2
13.194203220000002,Ankara,0,mostly_or_fully_sold,False,0,1,-3.692104,-0.27982773483460105,1,1,C,2026-04-18,high,1
12.991077000404106,Beijing,0,never_sold,False,0,1,-12.990847,-0.9999822955091331,0,1,C,2026-04-18,high,1
152.37465660600617,Buenos Aires,0,mostly_or_fully_sold|never_sold,False,1,4,209.839471,1.377128425907335,2,4,C,2026-04-18,high,3
15.99878,Busan,1,never_sold,False,0,1,-15.9987,-0.9999949996187208,0,1,C,2026-04-18,high,1
4.300000000000001,Chengdu,0,mostly_or_fully_sold,False,0,1,-3.984,-0.9265116279069766,1,1,C,2026-04-18,high,1
88.68862375544458,Chongqing,0,never_sold|transform_affected,True,2,3,71.37254899999999,0.8047542737477471,1,3,C,2026-04-18,high,1
45.84084000002292,London,1,mostly_or_fully_sold,False,1,3,6.872577000000001,0.14992257995264843,3,3,C,2026-04-18,high,2
18.398322,Madrid,0,mostly_or_fully_sold,False,0,2,39.922547,2.169901526889246,2,2,C,2026-04-18,high,2
13.42983328,Milan,0,never_sold,False,1,3,-13.447716,-1.0013315667906786,0,3,C,2026-04-18,high,2
140.62631978371775,Munich,0,mostly_or_fully_sold|partially_sold,False,1,3,9.13592,0.06496593250858715,3,3,C,2026-04-18,high,2
158.94810946980724,New York City,0,mostly_or_fully_sold|never_sold|partially_sold,False,2,8,-74.135332,-0.46641216587783496,3,8,F,2026-04-18,high,6
36.95608132181478,Paris,0,mostly_or_fully_sold|never_sold,False,1,2,9.035762,0.24450000316094897,1,2,C,2026-04-18,high,1
27.939368710343608,Sao Paulo,1,mostly_or_fully_sold|never_sold,False,0,3,123.96391599999998,4.43689037090185,1,3,C,2026-04-18,high,3
66.0,Seoul,0,mostly_or_fully_sold,False,0,1,33.9,0.5136363636363637,1,1,C,2026-04-18,high,1
12.999774999999941,Taipei,1,never_sold,False,0,1,-12.9997,-0.9999942306693815,0,1,C,2026-04-18,high,1
7.182821000000001,Toronto,2,mostly_or_fully_sold|never_sold,False,0,3,24.640458,3.4304708414702243,1,3,C,2026-04-18,high,3
3.6986982070332397,Wuhan,2,never_sold,False,1,3,-3.7130289999999997,-1.003874550494417,0,3,C,2026-04-18,high,2
2.8213360000000005,Ankara,1,never_sold,False,0,1,-2.8213,-0.9999872400876746,0,1,C,2026-04-19,high,1
0.7106744,Beijing,0,never_sold,False,1,2,-0.732298,-1.030426873403629,0,2,C,2026-04-19,high,1
